,Municipio,Año,Sexo,Tipo,Defunciones
846,        Palmas de Gran Canaria (Las),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"144,83"
847,        San Bartolomé de Tirajana,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,63"
848,        Aldea de San Nicolás (La),2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"208,17"
849,        Santa Brígida,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"131,72"
850,        Santa Lucía,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"100,21"
851,        Santa María de Guía,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"101,29"
852,        Tejeda,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"292,97"
853,        Telde,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"109,05"
854,        Teror,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"140,21"
855,        Valsequillo,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"127,74"
856,        Valleseco,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"101,99"
857,        Vega de San Mateo,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"204,97"
859,        Agaete,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"71,74"
860,        Agüimes,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"44,08"
861,        Artenara,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"169,78"
862,        Arucas,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"95,40"
863,        Firgas,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"186,12"
864,        Gáldar,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"173,42"
865,        Ingenio,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"51,11"
866,        Mogán,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"58,49"
867,        Moya,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"178,43"
868,        Palmas de Gran Canaria (Las),2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"137,54"
869,        San Bartolomé de Tirajana,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"128,99"
870,        Aldea de San Nicolás (La),2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"77,64"
871,        Santa Brígida,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"77,00"
872,        Santa Lucía,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"74,44"
873,        Santa María de Guía,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"130,10"
874,        Tejeda,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"289,58"
875,        Telde,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"122,95"
876,        Teror,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"62,40"
877,        Valsequillo,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"106,84"
878,        Valleseco,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"50,79"
879,        Vega de San Mateo,2018,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"127,49"
881,        Agaete,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
882,        Agüimes,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"49,44"
883,        Artenara,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"168,35"
884,        Arucas,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"47,11"
885,        Firgas,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"26,22"
886,        Gáldar,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"16,30"
887,        Ingenio,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"56,16"
888,        Mogán,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"66,45"
889,        Moya,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"75,17"
890,        Palmas de Gran Canaria (Las),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,43"
891,        San Bartolomé de Tirajana,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,47"
892,        Aldea de San Nicolás (La),2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"25,77"
893,        Santa Brígida,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"43,74"
894,        Santa Lucía,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"29,86"
895,        Santa María de Guía,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"28,97"
896,        Tejeda,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"199,20"
897,        Telde,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"41,68"
898,        Teror,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"15,45"
899,        Valsequillo,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"42,25"
900,        Valleseco,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"101,88"
901,        Vega de San Mateo,2021,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,70"
903,        Agaete,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
904,        Agüimes,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"24,75"
905,        Artenara,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,....
906,        Arucas,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"52,31"
907,        Firgas,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"79,49"
908,        Gáldar,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"32,77"
909,        Ingenio,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"25,08"
910,        Mogán,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"37,74"
911,        Moya,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"25,25"
912,        Palmas de Gran Canaria (Las),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"49,12"
913,        San Bartolomé de Tirajana,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,35"
914,        Aldea de San Nicolás (La),2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"103,82"
915,        Santa Brígida,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"32,87"
916,        Santa Lucía,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"40,62"
917,        Santa María de Guía,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"57,89"
918,        Tejeda,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"98,43"
919,        Telde,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"23,79"
920,        Teror,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"15,54"
921,        Valsequillo,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
922,        Valleseco,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"101,88"
923,        Vega de San Mateo,2020,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"101,99"
925,        Agaete,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"35,77"
926,        Agüimes,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"24,92"
927,        Artenara,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
928,        Arucas,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"42,02"
929,        Firgas,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"53,25"
930,        Gáldar,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"8,24"
931,        Ingenio,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"82,10"
932,        Mogán,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"28,64"
933,        Moya,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,94"
934,        Palmas de Gran Canaria (Las),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"47,91"
935,        San Bartolomé de Tirajana,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"28,70"
936,        Aldea de San Nicolás (La),2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"52,04"
937,        Santa Brígida,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"76,84"
938,        Santa Lucía,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"37,92"
939,        Santa María de Guía,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"72,35"
940,        Tejeda,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"97,66"
941,        Telde,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"37,67"
942,        Teror,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"46,74"
943,        Valsequillo,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"21,29"
944,        Valleseco,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
945,        Vega de San Mateo,2019,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"153,73"
947,        Agaete,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
948,        Agüimes,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"25,19"
949,        Artenara,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
950,        Arucas,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"63,60"
951,        Firgas,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"53,18"
952,        Gáldar,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"16,52"
953,        Ingenio,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"63,89"
954,        Mogán,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"58,49"
955,        Moya,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,98"
956,        Palmas de Gran Canaria (Las),2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"51,30"
957,        San Bartolomé de Tirajana,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"32,25"
958,        Aldea de San Nicolás (La),2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"155,28"
959,        Santa Brígida,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"22,00"
960,        Santa Lucía,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"19,30"
961,        Santa María de Guía,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"14,46"
962,        Tejeda,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"289,58"
963,        Telde,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"31,73"
964,        Teror,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"78,00"
965,        Valsequillo,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"106,84"
966,        Valleseco,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"50,79"
967,        Vega de San Mateo,2018,Hombres,XI. ENFERMEDADES DEL SISTEMA DIGESTIVO,"0,00"
969,        Agaete,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
970,        Agüimes,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
971,        Artenara,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
972,        Arucas,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"10,47"
973,        Firgas,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
974,        Gáldar,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
975,        Ingenio,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
976,        Mogán,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
977,        Moya,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"25,06"
978,        Palmas de Gran Canaria (Las),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"9,32"
979,        San Bartolomé de Tirajana,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,21"
980,        Aldea de San Nicolás (La),2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
981,        Santa Brígida,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
982,        Santa Lucía,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"2,71"
983,        Santa María de Guía,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
984,        Tejeda,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
985,        Telde,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,94"
986,        Teror,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
987,        Valsequillo,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
988,        Valleseco,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
989,        Vega de San Mateo,2021,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
991,        Agaete,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
992,        Agüimes,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"12,38"
993,        Artenara,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,....
994,        Arucas,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,23"
995,        Firgas,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"26,50"
996,        Gáldar,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"8,19"
997,        Ingenio,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
998,        Mogán,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"9,43"
999,        Moya,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1000,        Palmas de Gran Canaria (Las),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,46"
1001,        San Bartolomé de Tirajana,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"3,60"
1002,        Aldea de San Nicolás (La),2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1003,        Santa Brígida,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1004,        Santa Lucía,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"2,71"
1005,        Santa María de Guía,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"28,94"
1006,        Tejeda,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1007,        Telde,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"1,98"
1008,        Teror,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1009,        Valsequillo,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"21,27"
1010,        Valleseco,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"50,94"
1011,        Vega de San Mateo,2020,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1013,        Agaete,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1014,        Agüimes,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"6,23"
1015,        Artenara,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1016,        Arucas,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,25"
1017,        Firgas,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1018,        Gáldar,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"8,24"
1019,        Ingenio,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1020,        Mogán,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1021,        Moya,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1022,        Palmas de Gran Canaria (Las),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"3,27"
1023,        San Bartolomé de Tirajana,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,18"
1024,        Aldea de San Nicolás (La),2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1025,        Santa Brígida,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1026,        Santa Lucía,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1027,        Santa María de Guía,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1028,        Tejeda,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1029,        Telde,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1030,        Teror,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"15,58"
1031,        Valsequillo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1032,        Valleseco,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1033,        Vega de San Mateo,2019,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"25,62"
1035,        Agaete,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1036,        Agüimes,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1037,        Artenara,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1038,        Arucas,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"5,30"
1039,        Firgas,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"26,59"
1040,        Gáldar,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"24,77"
1041,        Ingenio,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1042,        Mogán,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1043,        Moya,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"25,49"
1044,        Palmas de Gran Canaria (Las),2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"7,64"
1045,        San Bartolomé de Tirajana,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1046,        Aldea de San Nicolás (La),2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"51,76"
1047,        Santa Brígida,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1048,        Santa Lucía,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1049,        Santa María de Guía,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1050,        Tejeda,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1051,        Telde,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"1,98"
1052,        Teror,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1053,        Valsequillo,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1054,        Valleseco,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1055,        Vega de San Mateo,2018,Hombres,XII. ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"0,00"
1057,        Agaete,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1058,        Agüimes,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1059,        Artenara,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1060,        Arucas,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1061,        Firgas,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1062,        Gáldar,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1063,        Ingenio,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1064,        Mogán,2021,Hombres,XIII. ARTROPATÍAS,"9,49"
1065,        Moya,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1066,        Palmas de Gran Canaria (Las),2021,Hombres,XIII. ARTROPATÍAS,"3,29"
1067,        San Bartolomé de Tirajana,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1068,        Aldea de San Nicolás (La),2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1069,        Santa Brígida,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1070,        Santa Lucía,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1071,        Santa María de Guía,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1072,        Tejeda,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1073,        Telde,2021,Hombres,XIII. ARTROPATÍAS,"3,97"
1074,        Teror,2021,Hombres,XIII. ARTROPATÍAS,"15,45"
1075,        Valsequillo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1076,        Valleseco,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1077,        Vega de San Mateo,2021,Hombres,XIII. ARTROPATÍAS,"0,00"
1079,        Agaete,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1080,        Agüimes,2020,Hombres,XIII. ARTROPATÍAS,"6,19"
1081,        Artenara,2020,Hombres,XIII. ARTROPATÍAS,....
1082,        Arucas,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1083,        Firgas,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1084,        Gáldar,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1085,        Ingenio,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1086,        Mogán,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1087,        Moya,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1088,        Palmas de Gran Canaria (Las),2020,Hombres,XIII. ARTROPATÍAS,"6,55"
1089,        San Bartolomé de Tirajana,2020,Hombres,XIII. ARTROPATÍAS,"10,79"
1090,        Aldea de San Nicolás (La),2020,Hombres,XIII. ARTROPATÍAS,"25,95"
1091,        Santa Brígida,2020,Hombres,XIII. ARTROPATÍAS,"10,96"
1092,        Santa Lucía,2020,Hombres,XIII. ARTROPATÍAS,"2,71"
1093,        Santa María de Guía,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1094,        Tejeda,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1095,        Telde,2020,Hombres,XIII. ARTROPATÍAS,"7,93"
1096,        Teror,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1097,        Valsequillo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1098,        Valleseco,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1099,        Vega de San Mateo,2020,Hombres,XIII. ARTROPATÍAS,"0,00"
1101,        Agaete,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1102,        Agüimes,2019,Hombres,XIII. ARTROPATÍAS,"6,23"
1103,        Artenara,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1104,        Arucas,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
1105,        Firgas,2019,Hombres,XIII. ARTROPATÍAS,"0,00"
